[16-Jul-2025 17:38:33] Plugin version 4.0.0-dev-17 - requested by /
[20-Oct-2025 09:51:45] Plugin version 4.0.0-dev-26 - requested by /favicon.ico
[20-Oct-2025 09:51:56] Plugin version 4.0.0-dev-26 - requested by /wp-login.php
[20-Oct-2025 09:51:56] Plugin version 4.0.0-dev-26 - requested by /wp-admin/user/
[20-Oct-2025 09:52:01] Plugin version 4.0.0-dev-26 - requested by /wp-admin/
[20-Oct-2025 09:52:08] Plugin version 4.0.0-dev-26 - requested by /
[20-Oct-2025 09:52:11] Plugin version 4.0.0-dev-26 - requested by /wp-admin/update-core.php
[20-Oct-2025 09:52:22] Plugin version 4.0.0-dev-26 - requested by /wp-admin/update-core.php?action=do-translation-upgrade
[20-Oct-2025 09:52:22] Plugin version 4.0.0-dev-26 - requested by /wp-cron.php?doing_wp_cron=1760953942.6179299354553222656250
[20-Oct-2025 09:52:33] Plugin version 4.0.0-dev-26 - requested by /wp-admin/update-core.php
[20-Oct-2025 09:52:46] Plugin version 4.0.0-dev-26 - requested by /wp-admin/update-core.php?action=do-plugin-upgrade
[20-Oct-2025 09:52:46] Plugin version 4.0.0-dev-26 - requested by /wp-admin/update.php?action=update-selected&plugins=admin-site-enhancements-pro%2Fadmin-site-enhancements.php%2Cadvanced-custom-fields%2Facf.php%2Call-in-one-wp-migration%2Fall-in-one-wp-migration.php%2Call-in-one-wp-migration-unlimited-extension%2Fall-in-one-wp-migration-unlimited-extension.php%2Cetch%2Fetch.php%2Clitespeed-cache%2Flitespeed-cache.php&_wpnonce=50b24f3747
[20-Oct-2025 09:53:05] Plugin version 4.0.0-dev-26 - requested by /wp-admin/plugins.php
[20-Oct-2025 09:53:05] Plugin version 4.0.0-dev-26 - requested by /wp-cron.php?doing_wp_cron=1760953985.2253720760345458984375
[20-Oct-2025 09:53:18] Plugin version 4.0.0-dev-26 - requested by /wp-admin/tools.php?page=admin-site-enhancements
[20-Oct-2025 09:53:18] Plugin version 4.0.0-dev-26 - requested by /wp-cron.php?doing_wp_cron=1760953998.9121100902557373046875
[20-Oct-2025 09:53:22] Plugin version 4.0.0-dev-26 - requested by /wp-admin/plugins.php
[20-Oct-2025 09:53:43] Plugin version 4.0.0-dev-26 - requested by /wp-admin/plugin-install.php
[20-Oct-2025 09:54:04] Plugin version 4.0.0-dev-26 - requested by /wp-admin/update.php?action=upload-plugin
[20-Oct-2025 09:54:11] Plugin version 4.0.0-dev-26 - requested by /wp-admin/update.php?action=upload-plugin&package=67&overwrite=update-plugin&_wpnonce=a20ddbd0dc
[20-Oct-2025 09:54:20] Plugin version 4.0.0-dev-27 - requested by /
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /?etch=magic&post_id=12
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/templates
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/taxonomies
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/patterns
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/site
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/options
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/user
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/69
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/70
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/26
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/17
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/16
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/15
[20-Oct-2025 09:54:22] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/post-type
[20-Oct-2025 09:54:23] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/12
[20-Oct-2025 09:54:23] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/field-group
[20-Oct-2025 09:54:23] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:54:23] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A1%7D
[20-Oct-2025 09:54:23] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A10%7D
[20-Oct-2025 09:54:23] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:54:23] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/posts?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:54:23] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/pages?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:54:31] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin.php?page=etch
[20-Oct-2025 09:54:36] Plugin version 4.0.0-dev-27 - requested by /wp-admin/options.php
[20-Oct-2025 09:54:36] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin.php?page=etch&tab=license&tab=license&sl_activation=false&message=This%20is%20not%20a%20valid%20license.%20Please%20double-check%20it%20and%20try%20again.&nonce=[redacted]
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /?etch=magic&post_id=12
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/templates
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/taxonomies
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/patterns
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/site
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/user
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/options
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/70
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/69
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/26
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/17
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/16
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/15
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/12
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/post-type
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/field-group
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A1%7D
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A10%7D
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/posts?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:54:40] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/pages?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:54:44] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin.php?page=etch
[20-Oct-2025 09:55:11] Plugin version 4.0.0-dev-27 - requested by /wp-admin/options.php
[20-Oct-2025 09:55:11] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin.php?page=etch&tab=license&tab=license&sl_activation=true&message=This%20site%20was%20successfully%20activated.&nonce=[redacted]
[20-Oct-2025 09:55:15] Plugin version 4.0.0-dev-27 - requested by /
[20-Oct-2025 09:55:17] Plugin version 4.0.0-dev-27 - requested by /?etch=magic&post_id=12
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/templates
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/taxonomies
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/patterns
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/site
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/user
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/options
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/70
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/69
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/26
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/17
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/15
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/16
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/post-type
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/12
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/field-group
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A1%7D
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A10%7D
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/pages?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:55:18] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/posts?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:55:19] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/styles?_method=PUT
[20-Oct-2025 09:55:19] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/loops?_method=PUT
[20-Oct-2025 09:55:20] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/ui/state?_method=PUT
[20-Oct-2025 09:55:20] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/stylesheets?_method=PUT
[20-Oct-2025 09:55:20] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/12/blocks
[20-Oct-2025 09:55:37] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/ui/state?_method=PUT
[20-Oct-2025 09:55:37] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/stylesheets?_method=PUT
[20-Oct-2025 09:55:37] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/12/blocks
[20-Oct-2025 09:55:37] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/loops?_method=PUT
[20-Oct-2025 09:55:37] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/styles?_method=PUT
[20-Oct-2025 09:55:49] Plugin version 4.0.0-dev-27 - requested by /?etch=magic&post_id=12
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/templates
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/taxonomies
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/patterns
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/site
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/user
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/options
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/70
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/69
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/17
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/26
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/16
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/15
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /favicon.ico
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/post-type
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/12
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/field-group
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A1%7D
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A10%7D
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/posts?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:55:50] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/pages?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /?etch=magic&post_id=12
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/templates
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/taxonomies
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/patterns
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/site
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/user
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/options
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/70
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/69
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/26
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/17
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/16
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/15
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /favicon.ico
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/post-type
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/12
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/cms/field-group
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post-types
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A1%7D
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/queries/wp-query?query_args=%7B%22post_type%22%3A%22post%22%2C%22posts_per_page%22%3A10%7D
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/68
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/posts?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:56:16] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/pages?status=%5B%22draft%22%2C%22publish%22%5D&per_page=100
[20-Oct-2025 09:56:36] Plugin version 4.0.0-dev-27 - requested by /wp-admin/post.php?post=12&action=edit
[20-Oct-2025 09:56:36] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/settings?_locale=user
[20-Oct-2025 09:56:36] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/blocks?context=edit&per_page=100&page=1&_locale=user
[20-Oct-2025 09:56:36] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/templates?context=edit&per_page=100&_locale=user
[20-Oct-2025 09:56:36] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/users?context=view&who=authors&per_page=100&_fields=id%2Cname&_locale=user
[20-Oct-2025 09:56:36] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/taxonomies?context=edit&per_page=100&_locale=user
[20-Oct-2025 09:56:36] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/wp_pattern_category?context=view&per_page=100&_fields=id%2Cname%2Cdescription%2Cslug&_locale=user
[20-Oct-2025 09:56:36] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/settings?_locale=user
[20-Oct-2025 09:56:37] Plugin version 4.0.0-dev-27 - requested by /wp-json/etch-api/post/12
[20-Oct-2025 09:56:37] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/users/1?context=view&_fields=id%2Cname&_locale=user
[20-Oct-2025 09:56:37] Plugin version 4.0.0-dev-27 - requested by /wp-json/wp/v2/taxonomies?context=edit&_locale=user
[20-Oct-2025 09:56:38] Plugin version 4.0.0-dev-27 - requested by /wp-admin/edit.php?post_type=page
[20-Oct-2025 09:56:38] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin-ajax.php
[20-Oct-2025 09:56:38] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin-ajax.php
[20-Oct-2025 09:56:38] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin-ajax.php
[20-Oct-2025 09:56:43] Plugin version 4.0.0-dev-27 - requested by /wp-login.php?action=logout&_wpnonce=63282bac21
[20-Oct-2025 09:56:43] Plugin version 4.0.0-dev-27 - requested by /wp-login.php?loggedout=true&wp_lang=en_GB
[11-Nov-2025 15:24:50] Plugin version 4.0.0-dev-27 - requested by /wp-cron.php?doing_wp_cron=1762874690.4114179611206054687500
[11-Nov-2025 15:25:37] Plugin version 4.0.0-dev-27 - requested by /wp-cron.php?doing_wp_cron=1762874737.3639030456542968750000
[11-Nov-2025 15:26:05] Plugin version 4.0.0-dev-27 - requested by /wp-admin/?localwp_auto_login=1
[11-Nov-2025 15:26:15] Plugin version 4.0.0-dev-27 - requested by /wp-admin/user/
[11-Nov-2025 15:26:18] Plugin version 4.0.0-dev-27 - requested by /wp-cron.php?doing_wp_cron=1762874778.6837320327758789062500
[11-Nov-2025 15:26:18] Plugin version 4.0.0-dev-27 - requested by /wp-login.php?redirect_to=https%3A%2F%2Fspecstory-eval.local%2Fwp-admin%2Fuser%2F&reauth=1
[11-Nov-2025 15:26:19] Plugin version 4.0.0-dev-27 - requested by /favicon.ico
[11-Nov-2025 15:26:26] Plugin version 4.0.0-dev-27 - requested by /wp-login.php
[11-Nov-2025 15:26:26] Plugin version 4.0.0-dev-27 - requested by /wp-login.php?redirect_to=https%3A%2F%2Fspecstory-eval.local%2Fwp-admin%2Fuser%2F&action=confirm_admin_email&wp_lang=en_GB
[11-Nov-2025 15:26:38] Plugin version 4.0.0-dev-27 - requested by /wp-login.php?action=confirm_admin_email
[11-Nov-2025 15:26:38] Plugin version 4.0.0-dev-27 - requested by /wp-admin/user/
[11-Nov-2025 15:26:38] Plugin version 4.0.0-dev-27 - requested by /wp-admin/
[11-Nov-2025 15:26:44] Plugin version 4.0.0-dev-27 - requested by /
[11-Nov-2025 15:26:47] Plugin version 4.0.0-dev-27 - requested by /wp-admin/plugins.php
[11-Nov-2025 15:26:51] Plugin version 4.0.0-dev-27 - requested by /wp-admin/plugins.php?plugin_status=upgrade
[11-Nov-2025 15:26:55] Plugin version 4.0.0-dev-27 - requested by /wp-admin/plugins.php?plugin_status=upgrade
[11-Nov-2025 15:26:55] Plugin version 4.0.0-dev-27 - requested by /wp-admin/plugins.php?plugin_status=upgrade&paged=1&s=
[11-Nov-2025 15:27:01] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:27:07] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:27:10] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:27:14] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:27:17] Plugin version 4.0.0-dev-27 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:27:29] Plugin version 4.0.0-dev-27 - requested by /wp-admin/plugin-install.php
[11-Nov-2025 15:27:29] Plugin version 4.0.0-dev-27 - requested by /wp-cron.php?doing_wp_cron=1762874849.3852429389953613281250
[11-Nov-2025 15:27:48] Plugin version 4.0.0-dev-27 - requested by /wp-admin/update.php?action=upload-plugin
[11-Nov-2025 15:27:54] Plugin version 4.0.0-dev-27 - requested by /wp-admin/update.php?action=upload-plugin&package=74&overwrite=update-plugin&_wpnonce=43f336f447
[11-Nov-2025 15:28:04] Plugin version 4.0.0-dev-28 - requested by /wp-admin/plugins.php
[11-Nov-2025 15:28:31] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:28:32] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:28:33] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:28:39] Plugin version 4.0.0-dev-28 - requested by /wp-admin/plugins.php
[11-Nov-2025 15:28:47] Plugin version 4.0.0-dev-28 - requested by /wp-admin/options-general.php
[11-Nov-2025 15:28:54] Plugin version 4.0.0-dev-28 - requested by /wp-admin/options-permalink.php
[11-Nov-2025 15:28:59] Plugin version 4.0.0-dev-28 - requested by /wp-admin/edit.php?post_type=page
[11-Nov-2025 15:28:59] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:28:59] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:29:03] Plugin version 4.0.0-dev-28 - requested by /wp-admin/index.php
[11-Nov-2025 15:29:07] Plugin version 4.0.0-dev-28 - requested by /wp-admin/update-core.php
[11-Nov-2025 15:29:27] Plugin version 4.0.0-dev-28 - requested by /wp-admin/tools.php
[11-Nov-2025 15:29:30] Plugin version 4.0.0-dev-28 - requested by /wp-admin/tools.php?page=admin-site-enhancements
[11-Nov-2025 15:30:31] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:31:31] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:31:41] Plugin version 4.0.0-dev-28 - requested by /wp-admin/options.php
[11-Nov-2025 15:31:41] Plugin version 4.0.0-dev-28 - requested by /wp-admin/tools.php?page=admin-site-enhancements&settings-updated=true
[11-Nov-2025 15:31:50] Plugin version 4.0.0-dev-28 - requested by /wp-admin/options-general.php?page=admin-menu-organizer
[11-Nov-2025 15:32:50] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:33:11] Plugin version 4.0.0-dev-28 - requested by /wp-admin/admin-ajax.php
[11-Nov-2025 15:33:14] Plugin version 4.0.0-dev-28 - requested by /wp-admin/index.php
[11-Nov-2025 15:33:38] Plugin version 4.0.0-dev-28 - requested by /wp-admin/?localwp_auto_login=1
[11-Nov-2025 15:33:38] Plugin version 4.0.0-dev-28 - requested by /wp-admin/user/
[11-Nov-2025 15:33:38] Plugin version 4.0.0-dev-28 - requested by /wp-admin/
[12-Nov-2025 09:04:38] Plugin version 4.0.0-dev-28 - requested by /wp-cron.php?doing_wp_cron=1762938278.0777420997619628906250
[12-Nov-2025 09:04:59] Plugin version 4.0.0-dev-28 - requested by /wp-admin/?localwp_auto_login=1
[12-Nov-2025 09:05:03] Plugin version 4.0.0-dev-28 - requested by /wp-admin/user/
[12-Nov-2025 09:05:03] Plugin version 4.0.0-dev-28 - requested by /wp-login.php?redirect_to=https%3A%2F%2Fspeckit-eval.local%2Fwp-admin%2Fuser%2F&reauth=1
[12-Nov-2025 09:05:03] Plugin version 4.0.0-dev-28 - requested by /favicon.ico
[12-Nov-2025 09:05:10] Plugin version 4.0.0-dev-28 - requested by /wp-login.php
[12-Nov-2025 09:05:10] Plugin version 4.0.0-dev-28 - requested by /wp-admin/user/
[12-Nov-2025 09:05:17] Plugin version 4.0.0-dev-28 - requested by /wp-admin/
